subject_id,lesson_id,seq,audio_file,text,est_sec
1,1-2,112,1-2-112.mp3,"後から必要になるたびに足場を継ぎ足すのではなく、はじめから安全な作業床を用意しておく。",9
1,1-2,113,1-2-113.mp3,"手すり先行工法も足場先行工法も、国のガイドラインで示されている考え方です。",7
1,1-2,114,1-2-114.mp3,"昇降設備についても、作業の方法として押さえておきます。",5
1,1-2,115,1-2-115.mp3,"足場には、必ず昇り降りするための設備を設けます。階段枠、昇降階段、あるいは固定はしごです。",9
1,1-2,116,1-2-116.mp3,"はしごを使う場合は、上端を作業床から六十センチメートル以上突き出させ、確実に固定します。",9
1,1-2,117,1-2-117.mp3,"昇降するときは、手に物を持たないのが原則です。",5
1,1-2,118,1-2-118.mp3,"工具は腰袋に、材料はつり袋や荷上げ設備で上げます。",5
1,1-2,119,1-2-119.mp3,"両手が空いていないと、体を支えられません。足を滑らせた瞬間に落ちます。",7
1,1-2,120,1-2-120.mp3,"そして、三点支持です。両手両足のうち、常に三点が足場に触れている状態を保ちます。",8
1,1-2,121,1-2-121.mp3,"組立ての途中、まだ階段が付いていない段に上がることがあります。",6
1,1-2,122,1-2-122.mp3,"そのときは、必ず墜落制止用器具を使い、掛けるところを確保してから上がってください。",8
1,1-2,123,1-2-123.mp3,"近道は、事故への近道です。",3
1,1-2,124,1-2-124.mp3,"床を先に張ると、手摺の無い床の上で手摺を取り付けることになります。その数分が、墜落の起きる時間です。",10
1,1-2,125,1-2-125.mp3,"作業の必要上、臨時に墜落防止設備を取り外したときは、その作業が終わった後、直ちに元の状態に戻さなければなりません。",11
1,1-2,126,1-2-126.mp3,"また、その箇所には関係労働者以外の立入りを禁止します。",5
1,1-2,127,1-2-127.mp3,"解体は、組立ての逆順で行います。手摺はその段の作業が終わってから、最後に外します。",8
1,1-2,128,1-2-128.mp3,"解体の手順を、もう少し具体的に見ます。",4
1,1-2,129,1-2-129.mp3,"解体は上から順に行います。最上段のメッシュシートや幅木といった付帯物から外していきます。",9
1,1-2,130,1-2-130.mp3,"シートは風の抵抗になるので、早い段階で外します。",5
1,1-2,131,1-2-131.mp3,"次に、その段の踏板を外します。このとき、手すりはまだ残っています。",7
1,1-2,132,1-2-132.mp3,"踏板を外したら、受け材、そして手すり、最後に支柱の順です。",6
1,1-2,133,1-2-133.mp3,"壁つなぎは、その上の足場が無くなってから外します。",5
1,1-2,134,1-2-134.mp3,"まだ上に足場が残っているのに壁つなぎを外せば、その瞬間に足場は自立できなくなります。",8
1,1-2,135,1-2-135.mp3,"強風のなか、解体中の足場が崩れて道路をふさいだ事故が実際に起きています。",7
1,1-2,136,1-2-136.mp3,"それから、大ばらしについてです。",3
1,1-2,137,1-2-137.mp3,"大きな一区画をまとめて地上に降ろして解体する方法を、現場では大ばらしと呼びます。",8
1,1-2,138,1-2-138.mp3,"手早く見えますが、つり上げた区画が不安定になり、途中で崩れる危険があります。",8
1,1-2,139,1-2-139.mp3,"計画にない大ばらしは行わないでください。作業主任者の指示なしに判断してはいけません。",8
1,1-2,140,1-2-140.mp3,"解体した部材は、つり綱やつり袋、荷下ろし設備で下ろします。",6
1,1-2,141,1-2-141.mp3,"下には人を入れず、立入禁止の措置をとります。合図は確実に、できれば無線を使います。",8
1,1-2,142,1-2-142.mp3,"実際に、上下の合図が伝わらないまま荷が降りてきて、手すりに引っかかり、手を挟まれた災害が起きています。",10
1,1-2,143,1-2-143.mp3,"急いでいるときほど、合図が雑になります。そこが事故の入口です。",6
1,1-2,144,1-2-144.mp3,"作業区域の話をします。",2
1,1-2,145,1-2-145.mp3,"足場の組立て、解体、変更の作業を行う区域には、関係労働者以外を立ち入らせてはいけません。",9
1,1-2,146,1-2-146.mp3,"これは規則で定められた措置です。",3
1,1-2,147,1-2-147.mp3,"区域はロープやコーンで囲い、立入禁止の表示をします。口頭で伝えるだけでは足りません。",8
1,1-2,148,1-2-148.mp3,"特に注意が要るのが、上下作業です。",3
1,1-2,149,1-2-149.mp3,"上で組立てをしているとき、その真下で別の作業をしている。この状態を作らないことです。",8
1,1-2,150,1-2-150.mp3,"上から物を落とせば、必ず当たります。落とさないようにする、では防げません。",7
1,1-2,151,1-2-151.mp3,"そもそも下に人を入れない。それが対策です。",4
1,1-2,152,1-2-152.mp3,"他職の職長と、作業の時間帯をずらす調整をしてください。",5
1,1-2,153,1-2-153.mp3,"そして、道路や隣地に面する側では、通行人が第三者になります。",6
1,1-2,154,1-2-154.mp3,"監視員を配置する、通行止めの時間を設ける、朝顔を先に設ける。現場に応じた措置が必要です。",9
1,1-2,155,1-2-155.mp3,"材料の搬入と搬出についても触れておきます。",4
1,1-2,156,1-2-156.mp3,"足場の高い位置へ材料を上げるときは、荷受けステージを設けることがあります。",7
1,1-2,157,1-2-157.mp3,"荷受けステージは、材料を一時的に置く張り出した床です。",5
1,1-2,158,1-2-158.mp3,"ここには大きな荷重がかかります。強度と、最大積載荷重の表示が必要です。",7
1,1-2,159,1-2-159.mp3,"クレーンで荷を上げるときは、つり荷の下に入らないこと。",5
1,1-2,160,1-2-160.mp3,"介錯ロープを使って荷を誘導し、荷に直接手を触れないこと。",6
1,1-2,161,1-2-161.mp3,"上下の合図は、確実に伝わる方法で行います。無線を使うのが確実です。",7
1,1-2,162,1-2-162.mp3,"実際に、上下の合図が伝わらないまま荷が降りてきて、足場の手すりに引っかかった災害があります。",9
1,1-2,163,1-2-163.mp3,"引っかかった荷を手で外そうとして、手すりの建地とのあいだに手を挟まれました。",8
1,1-2,164,1-2-164.mp3,"荷が引っかかったときは、まず無線で荷を一度上げてもらい、位置を直す。手で外さないことです。",9
1,1-2,165,1-2-165.mp3,"壁つなぎは、上の足場が無くなってから外します。残っているうちに外すと、足場が倒れます。",9
1,1-2,166,1-2-166.mp3,"材料や工具を上げ下ろしするときは、つり綱やつり袋を使います。投げ下ろしは禁止です。",8
1,1-2,167,1-2-167.mp3,"作業区域には、関係者以外を立ち入らせないでください。",5
1,1-2,168,1-2-168.mp3,"最後に、変更の作業について触れます。",4
1,1-2,169,1-2-169.mp3,"変更とは、いったん完成した足場に手を加えることです。",5
1,1-2,170,1-2-170.mp3,"たとえば、資材を搬入するために踏板や手すりを一時的に外す。",6
1,1-2,171,1-2-171.mp3,"荷受けステージを設ける。開口部を作る。段を継ぎ足す。",5
1,1-2,172,1-2-172.mp3,"こうした作業も、組立てや解体と同じく特別教育の対象であり、同じ注意が必要です。",8
1,1-2,173,1-2-173.mp3,"むしろ変更のほうが危険なことがあります。",4
1,1-2,174,1-2-174.mp3,"すでに他職が使っている足場だからです。自分が外した手すりの先で、別の職人が作業しています。",9
1,1-2,175,1-2-175.mp3,"変更するときは、必ず作業主任者や作業指揮者に報告し、関係者に周知してから行います。",8
1,1-2,176,1-2-176.mp3,"そして、作業が終わったら直ちに元の状態に戻す。これは規則にも明記されています。",8
1,1-2,177,1-2-177.mp3,"外したままにして帰る。これが、翌日の墜落災害になります。",6
1,1-2,178,1-2-178.mp3,"自分が最後に手を触れた足場が、そのまま人の乗る足場になる。",6
1,1-2,179,1-2-179.mp3,"そう考えられるかどうかが、特別教育を受けた者と、そうでない者の違いです。",7
1,1-2,180,1-2-180.mp3,"作業の方法を支えるのが、作業前の打ち合わせです。",5
1,1-2,181,1-2-181.mp3,"その日の作業内容、手順、役割分担、そして危険なポイントを全員で確認します。",7
1,1-2,182,1-2-182.mp3,"危険予知活動、いわゆるケーワイです。",4
1,1-2,183,1-2-183.mp3,"今日の作業のどこに危険があるか。それをどう防ぐか。全員で出し合って、一つに絞ります。",8
1,1-2,184,1-2-184.mp3,"形だけの唱和では意味がありません。今日この現場で、自分が落ちるとしたらどこか。",8
1,1-2,185,1-2-185.mp3,"それを一人ひとりが具体的に思い浮かべられれば、KYは機能します。",6
1,1-2,186,1-2-186.mp3,"作業中は、指差呼称を使います。",3
1,1-2,187,1-2-187.mp3,"外れ止めよし、くさびよし、フックよし。声に出して指をさす。",6
1,1-2,188,1-2-188.mp3,"手だけで確認したつもりになるのを防ぐためです。",5
1,1-2,189,1-2-189.mp3,"そして、中断から再開するときが危ないということも覚えておいてください。",7
1,1-2,190,1-2-190.mp3,"昼休みの後、雨で中断した後、他の応援に行った後。",5
1,1-2,191,1-2-191.mp3,"自分がどこまでやったかの記憶と、実際の状態がずれます。",5
1,1-2,192,1-2-192.mp3,"再開するときは、必ず現状を見てから手を出してください。",5
1,1-2,193,1-2-193.mp3,"最後に、戸建住宅の足場について補足します。",4
1,1-2,194,1-2-194.mp3,"戸建で多く使われるのが、一側足場と呼ばれる形式です。",5
1,1-2,195,1-2-195.mp3,"本足場が外柱と内柱の二列で組むのに対し、一側足場は外柱一列を基本とします。",7
1,1-2,196,1-2-196.mp3,"敷地に余裕がない住宅地では、二列ぶんの幅がとれないことが多いためです。",7
1,1-2,197,1-2-197.mp3,"ただし、外柱だけでは踏板を受けられません。",4
1,1-2,198,1-2-198.mp3,"そこで、内柱を二スパンに一本程度入れて、踏板の高さで手すりを渡し、床を受けます。",8
1,1-2,199,1-2-199.mp3,"端部には必ず内柱を入れます。端は力の逃げ場がないからです。",6
1,1-2,200,1-2-200.mp3,"本足場に比べて部材が少ないぶん、一本一本の役割が大きくなります。",6
1,1-2,201,1-2-201.mp3,"内柱を一本省いた、壁つなぎを一つ飛ばした。その一つが、全体の安定を崩します。",8
1,1-2,202,1-2-202.mp3,"戸建だから簡単、ということはありません。むしろ余裕が少ないぶん、精度が要ります。",8
1,1-2,203,1-2-203.mp3,"ここからは、特別な形式の足場の作業方法に触れます。",5
1,1-2,204,1-2-204.mp3,"まず、つり足場です。つり足場は、上からチェーンやワイヤロープで吊り下げて作業床を作ります。",9
1,1-2,205,1-2-205.mp3,"組立ては、まずつり元の確認から始まります。何に、どうやって吊るのか。",7
1,1-2,206,1-2-206.mp3,"つり材を取り付ける部材が、その荷重に耐えられるかどうかを確認します。",7
1,1-2,207,1-2-207.mp3,"つりチェーンやワイヤロープは、使用前に必ず点検します。",5
1,1-2,208,1-2-208.mp3,"素線が切れている、著しく変形している、著しく腐食しているものは使用できません。",8
1,1-2,209,1-2-209.mp3,"作業床を組むときは、下に支えがないため、部材が落ちれば地上まで届きます。",7
1,1-2,210,1-2-210.mp3,"下方は必ず立入禁止にし、必要に応じて防網を設けます。",5
1,1-2,211,1-2-211.mp3,"そして、つり足場の上では、作業中も待機中も常に墜落制止用器具を使います。",7
1,1-2,212,1-2-212.mp3,"解体のときは、つり材を最後まで残します。先に外せば、床ごと落ちます。",7
1,1-2,213,1-2-213.mp3,"つり足場は、作業主任者を選任すべき作業です。必ず指揮のもとで行ってください。",8
1,1-2,214,1-2-214.mp3,"張出し足場も同じ考え方です。建物から腕木を張り出し、その上に組みます。",7
1,1-2,215,1-2-215.mp3,"腕木の固定と、跳ね上がりを防ぐ控えが要になります。",5
1,1-2,216,1-2-216.mp3,"腕木が動けば、その上の全部が動きます。固定を確認してから乗ってください。",7
1,1-2,217,1-2-217.mp3,"移動式の足場、ローリングタワーについても押さえておきます。",6
1,1-2,218,1-2-218.mp3,"組み立てたら、まず脚部のアウトリガーを張り出します。",5
1,1-2,219,1-2-219.mp3,"作業中は、必ずキャスターを固定します。ブレーキを掛けるだけでなく、ロックまで確認します。",9
1,1-2,220,1-2-220.mp3,"そして、人を乗せたまま移動させないこと。これは絶対です。",6
1,1-2,221,1-2-221.mp3,"移動するときは全員が降り、材料も降ろしてから、床の段差や障害物を見て動かします。",8
1,1-2,222,1-2-222.mp3,"脚立足場やうま足場は、簡単に組めるぶん、事故も多い足場です。",6
1,1-2,223,1-2-223.mp3,"脚立は開き止めを確実に掛け、水平な場所に据えます。",5
1,1-2,224,1-2-224.mp3,"足場板は両端が十分にかかるようにし、跳ね上がらないよう固定します。",7
1,1-2,225,1-2-225.mp3,"そして、脚立の天板の上には乗らないこと。",4
1,1-2,226,1-2-226.mp3,"低いから大丈夫、という高さはありません。一メートルの高さから頭から落ちれば、人は死にます。",9
1,1-2,227,1-2-227.mp3,"戸建住宅の現場特有の注意点にも触れておきます。",5
1,1-2,228,1-2-228.mp3,"住宅地の現場は、とにかく余裕がありません。",4
1,1-2,229,1-2-229.mp3,"隣地との境界が近く、部材を回す空間がない。道路にはみ出せば通行人が通る。",7
1,1-2,230,1-2-230.mp3,"そういう場所では、部材を振り回さないこと。長い手すりを持って振り向くだけで、隣家の壁や窓に当たります。",10
1,1-2,231,1-2-231.mp3,"持ち替えるときは、一度立ち止まり、周りを見てから動く。",5
1,1-2,232,1-2-232.mp3,"屋根まわりの作業も戸建特有です。軒先から足場へ移る、屋根の上で作業する。",7
1,1-2,233,1-2-233.mp3,"屋根からの転落を防ぐため、軒先の高さに手すりを設けます。",6
1,1-2,234,1-2-234.mp3,"屋根に上がる前に、その手すりが取り付けられているかを必ず確認してください。",7
1,1-2,235,1-2-235.mp3,"そして、屋根から足場へ飛び移らないこと。実際に、飛び移った先の足場板が固定されておらず、板ごと転落した死亡災害があります。",12
1,1-2,236,1-2-236.mp3,"冬期や積雪期には、踏板の凍結にも注意が要ります。前日の雨が朝には凍っています。",8
1,1-2,237,1-2-237.mp3,"最後に、人についての話をします。",3
1,1-2,238,1-2-238.mp3,"災害事例を見ていくと、経験の浅い若い作業者の被災が目立ちます。",6
1,1-2,239,1-2-239.mp3,"十八歳、経験ゼロ年の作業者が、下から持ち上げた足場材の端で顔を打った災害があります。",8
1,1-2,240,1-2-240.mp3,"上の作業者が引き上げたときに手を放し、その材料の端が当たったものでした。",7
1,1-2,241,1-2-241.mp3,"原因として挙げられたのは、危険予知が不十分だったこと、そして経験のない年少者であったことです。",9
1,1-2,242,1-2-242.mp3,"経験の浅い者は、何が危ないかを知りません。だから避けられません。",6
1,1-2,243,1-2-243.mp3,"ベテランは、そのことを前提に指示を出す必要があります。",5
1,1-2,244,1-2-244.mp3,"どこに立つか、どこに立ってはいけないか。それを言葉にして伝えてください。",7
1,1-2,245,1-2-245.mp3,"そして、部材の受け渡しは二人一組が基本です。",4
1,1-2,246,1-2-246.mp3,"重い部材を一人で受け取ろうとして体勢を崩す。これが組立て中の墜落の典型です。",8
1,1-2,247,1-2-247.mp3,"無理だと思ったら、無理だと言うこと。それが言える現場が、事故の少ない現場です。",8
1,1-2,248,1-2-248.mp3,"最後にもう一つ、作業手順書について触れておきます。",5
1,1-2,249,1-2-249.mp3,"作業手順書は、誰かが机の上で作る書類ではありません。実際に作業する人の動きから作ります。",9
1,1-2,250,1-2-250.mp3,"作り方には順序があります。まず、単位作業を決めます。今日やる作業のまとまりを一つ決める。",9
1,1-2,251,1-2-251.mp3,"たとえば、わく組足場の三層目の組立て作業、といった単位です。",6
1,1-2,252,1-2-252.mp3,"次に、その作業の内容を分解します。何をして、次に何をするか。細かい動作に分けていきます。",9
1,1-2,253,1-2-253.mp3,"分解したら、最も良い順番に並べ替えます。安全で、無駄がなく、手戻りのない順です。",8
1,1-2,254,1-2-254.mp3,"そして、それぞれの手順に急所を決めます。急所とは、そこを外すと事故になる、という要点です。",9
1,1-2,255,1-2-255.mp3,"親綱を建わくに掛けて、下の段から、十メートル以下の間隔で。こうした具体的な言葉にします。",9
1,1-2,256,1-2-256.mp3,"最後に、誰がその手順を行うのかを書き、準備作業、本作業、後片付け作業に区分します。",8
1,1-2,257,1-2-257.mp3,"できあがった手順書は、作業前に全員で読み合わせます。",5
1,1-2,258,1-2-258.mp3,"読み合わせのときに、自分の担当する手順の急所を、自分の言葉で言えるかどうか。",8
1,1-2,259,1-2-259.mp3,"言えなければ、まだ理解していないということです。その場で聞いてください。",7
1,1-2,260,1-2-260.mp3,"そして、実際にやってみて手順が現場に合わなければ、手順書のほうを直します。",7
1,1-2,261,1-2-261.mp3,"手順書に現場を無理に合わせると、必ずどこかで無理な動きが出ます。",6
1,1-2,262,1-2-262.mp3,"手順書は、守らせるための書類ではなく、全員が同じ動きをするための道具です。",7
1,1-2,263,1-2-263.mp3,"その日の作業を終えるときの、引き継ぎについても触れておきます。",6
1,1-2,264,1-2-264.mp3,"現場は、翌日も同じ人が入るとは限りません。応援が入れ替わることもあります。",7
1,1-2,265,1-2-265.mp3,"だから、その日どこまで進んだか、どこが未完成かを、形に残して引き継ぎます。",7
1,1-2,266,1-2-266.mp3,"口頭だけでは伝わりません。ホワイトボードに書く、写真を撮って共有する。",7
1,1-2,267,1-2-267.mp3,"特に伝えるべきは三つです。手すりを外した箇所。まだ緊結していない箇所。そして立入禁止にした箇所。",10
1,1-2,268,1-2-268.mp3,"この三つを書き残すだけで、翌朝の事故はかなり減ります。",5
1,1-2,269,1-2-269.mp3,"自分が知っていることは、他人は知らない。その前提で引き継いでください。",7
1,1-2,270,1-2-270.mp3,"作業の方法について、最後に一つだけ。",4
1,1-2,271,1-2-271.mp3,"手順を守ることは、遅くなることではありません。",5
1,1-2,272,1-2-272.mp3,"手順どおりにやれば、迷わず、探さず、戻らずに進みます。結果として速くなります。",8
1,1-2,273,1-2-273.mp3,"急いで飛ばした手順は、必ずどこかで手戻りになります。そして、その手戻りの途中で人が落ちます。",9
1,1-2,274,1-2-274.mp3,"正しい手順が、いちばん速い手順です。",4
1,1-2,275,1-2-275.mp3,"そしてもう一つ。作業手順は、会社の財産です。",4
1,1-2,276,1-2-276.mp3,"誰かが工夫して見つけた、安全で速いやり方。それを手順書に落として、全員で共有する。",8
1,1-2,277,1-2-277.mp3,"先輩の背中を見て覚えろ、では、その人が辞めたら消えてしまいます。",6
1,1-2,278,1-2-278.mp3,"手順を言葉にして残すことが、次の世代を守ることになります。",6
1,1-2,279,1-2-279.mp3,"この単元のまとめです。",2
1,1-2,280,1-2-280.mp3,"作業開始前に、時期の周知、立入禁止、悪天候時の中止、作業床と墜落制止用器具の設備、つり綱の使用。",10
1,1-2,281,1-2-281.mp3,"この五つが講じられているかを確認してから上がること。",5
1,1-2,282,1-2-282.mp3,"組立ては脚部から。離れを測り、受け材を付けてから水平を出す。基準の柱は動かさない。",8
1,1-2,283,1-2-283.mp3,"床を張る前に手すりを上げる。手すり先行工法には先送り、据置き、専用足場の三方式がある。",9
1,1-2,284,1-2-284.mp3,"解体は上から順に。手すりは最後、壁つなぎは上の足場が無くなってから。",7
1,1-2,285,1-2-285.mp3,"変更の作業は、他職が使っている足場に手を加える作業。外したら直ちに元に戻す。",8
1,1-2,286,1-2-286.mp3,"作業区域には関係者以外を入れない。上下作業を作らない。",5
1,1-2,287,1-2-287.mp3,"材料の上げ下ろしはつり綱やつり袋で。合図は確実に。",5
1,1-2,288,1-2-288.mp3,"そして、中断から再開するときが最も危ない。必ず現状を見てから手を出すこと。",7
1,1-2,289,1-2-289.mp3,"次の単元では、組み上がった足場の点検と補修について学びます。",6
1,1-3,001,1-3-001.mp3,"この単元では、点検と補修について学びます。",4
1,1-3,002,1-3-002.mp3,"組み立てた足場は、そこで終わりではありません。使われているあいだ、ずっと変わり続けます。",9
1,1-3,003,1-3-003.mp3,"人が乗り、材料が載り、風が吹き、雨が降り、他職が手を加えます。",6
1,1-3,004,1-3-004.mp3,"組んだ日と同じ状態のまま、というほうがむしろ珍しいのです。",6
1,1-3,005,1-3-005.mp3,"だから、使う前に見る。それが点検です。",4
1,1-3,006,1-3-006.mp3,"点検は、書類を作るための作業ではありません。今日その足場に乗る人を守るための作業です。",9
1,1-3,007,1-3-007.mp3,"足場は、組み立てて終わりではありません。使う前の点検が必要です。",6
1,1-3,008,1-3-008.mp3,"点検が必要なのは、組み立てた後、一部を解体したり変更した後、そして悪天候の後です。",8
1,1-3,009,1-3-009.mp3,"点検には、大きく三つの場面があります。",4
1,1-3,010,1-3-010.mp3,"一つ目は、その日の作業を開始する前の点検です。毎日行います。",6
1,1-3,011,1-3-011.mp3,"つり足場を除く足場では、その日の作業を開始する前に、手すり等と幅木等の取り外しと脱落の有無を点検します。",10
1,1-3,012,1-3-012.mp3,"二つ目は、足場を組み立てた後、一部を解体した後、または変更した後の点検です。",8
1,1-3,013,1-3-013.mp3,"作業を開始する前に、足場の各部の状態を点検します。",5
1,1-3,014,1-3-014.mp3,"三つ目は、強風、大雨、大雪などの悪天候の後、または中震以上の地震の後の点検です。",8
1,1-3,015,1-3-015.mp3,"中震とは震度四のことです。地震の後は、緊結部が緩んでいることがあります。",7
1,1-3,016,1-3-016.mp3,"この三つは、それぞれ別の規定に基づくものです。",5
1,1-3,017,1-3-017.mp3,"毎日の始業前点検があるから、組立て後の点検は要らない、ということにはなりません。",8
1,1-3,018,1-3-018.mp3,"そして、足場を使わせる注文者にも点検の義務があります。",5
1,1-3,019,1-3-019.mp3,"元請が組んだ足場を下請が使う場合、注文者である元請も点検しなければなりません。",8
1,1-3,020,1-3-020.mp3,"点検し、危険のおそれがあるときは、速やかに修理する。これが求められている流れです。",8
1,1-3,021,1-3-021.mp3,"悪天候だけでなく、中震、震度四以上の地震の後も同じです。",6
1,1-3,022,1-3-022.mp3,"いずれも、その足場での作業を開始する前に行います。",5
1,1-3,023,1-3-023.mp3,"点検して、危険のおそれがあるときは、速やかに修理しなければなりません。",7
1,1-3,024,1-3-024.mp3,"点検は、あらかじめ指名された者が行います。誰が行ってもよいわけではありません。",8
1,1-3,025,1-3-025.mp3,"誰が点検するのかについて、もう少し説明します。",5
1,1-3,026,1-3-026.mp3,"組立て、一部解体、変更の後の点検は、事業者があらかじめ指名した者が行います。",8
1,1-3,027,1-3-027.mp3,"点検する者には、一定の知識と経験が求められます。",5
1,1-3,028,1-3-028.mp3,"見るべきところを知らない人が見ても、それは点検になりません。",6
1,1-3,029,1-3-029.mp3,"具体的には、足場の組立て等作業主任者の能力を持つ者、あるいは足場の設置や点検の実務経験を持つ者。",10
1,1-3,030,1-3-030.mp3,"そうした者を指名して、責任を持って見てもらうという考え方です。",6
1,1-3,031,1-3-031.mp3,"指名された者は、自分が指名されていることを自覚してください。",6
1,1-3,032,1-3-032.mp3,"「たぶん大丈夫だと思う」で通した箇所が、その日の災害になります。",6
1,1-3,033,1-3-033.mp3,"そして、点検する者だけが見ればよい、というものでもありません。",6
1,1-3,034,1-3-034.mp3,"その日その足場に乗る全員が、自分の乗る床を自分の目で見る。それが最後の砦になります。",8
1,1-3,035,1-3-035.mp3,"点検の結果、講じた措置の内容、そして点検した者の氏名を記録し、その足場を使用する作業を行う仕事が終了するまで保存します。",12
1,1-3,036,1-3-036.mp3,"記録について、もう少し詳しく説明します。",4
1,1-3,037,1-3-037.mp3,"組立て後、変更後の点検では、記録すべき事項が定められています。",6
1,1-3,038,1-3-038.mp3,"一つ、点検を行った年月日。",3
1,1-3,039,1-3-039.mp3,"二つ、点検の方法と箇所。",2
1,1-3,040,1-3-040.mp3,"三つ、点検の結果。",2
1,1-3,041,1-3-041.mp3,"四つ、点検の結果に基づいて補修などの措置を講じた場合は、その内容。",7
1,1-3,042,1-3-042.mp3,"そして、点検を行った者の氏名です。",3
1,1-3,043,1-3-043.mp3,"このうち条文で決まっているのは、結果、措置の内容、点検者の氏名の三つです。年月日と箇所は条文にはありませんが、後から追えるように点検表には入れてください。",15
1,1-3,044,1-3-044.mp3,"記録は、監督署に見せるためだけのものではありません。",5
1,1-3,045,1-3-045.mp3,"いつ、誰が、どこを見たのかが残っていれば、次に見る人が前回との差を追えます。",8
1,1-3,046,1-3-046.mp3,"先週は問題なかった箇所が今日は緩んでいる。それが分かるのは、記録があるからです。",8
1,1-3,047,1-3-047.mp3,"点検表は、現場に合わせて作ってください。項目が多すぎると、形だけの丸付けになります。",8
1,1-3,048,1-3-048.mp3,"その現場で本当に危ない箇所を、上のほうに書く。それだけで点検の質が変わります。",8
1,1-3,049,1-3-049.mp3,"見るところは、脚部の沈下と滑動、緊結部のゆるみと脱落、床材の損傷と取付けのずれです。",8
1,1-3,050,1-3-050.mp3,"あわせて、手摺などが取り外されたままになっていないか、壁つなぎに損傷が無いかを確認します。",9
1,1-3,051,1-3-051.mp3,"作業開始前の点検で見る項目を、具体的に挙げます。",5
1,1-3,052,1-3-052.mp3,"一つ目、床材の損傷、取付けの状態、そして掛渡しの状態。",5
1,1-3,053,1-3-053.mp3,"割れていないか、ずれていないか、両端が確実にかかっているか。",6
1,1-3,054,1-3-054.mp3,"二つ目、建地、布、腕木などの緊結部、接続部、取付部のゆるみ。",6
1,1-3,055,1-3-055.mp3,"くさびが浮いていないか、クランプが緩んでいないか、ピンが抜けていないか。",7
1,1-3,056,1-3-056.mp3,"三つ目、緊結材と緊結金具の損傷および腐食。",4
1,1-3,057,1-3-057.mp3,"四つ目、手すり等の取り外しおよび脱落。",4
1,1-3,058,1-3-058.mp3,"これは特に重要です。昨日誰かが外したまま帰っていないか。",6
1,1-3,059,1-3-059.mp3,"五つ目、幅木等の取付状態および脱落。",4
1,1-3,060,1-3-060.mp3,"六つ目、脚部の沈下および滑動。地盤が雨で緩んでいないか、ジャッキが傾いていないか。",8
1,1-3,061,1-3-061.mp3,"この六つを、毎朝見ます。",2
1,1-3,062,1-3-062.mp3,"全部を細かく見る必要はありません。歩きながら見て、気になったところで止まればいい。",8
1,1-3,063,1-3-063.mp3,"大事なのは、見る項目が頭に入っていることです。知らないものは、目に入っても見えません。",9
1,1-3,064,1-3-064.mp3,"組立て後、一部解体後、変更後の点検では、さらに広く見ます。",6
1,1-3,065,1-3-065.mp3,"作業開始前点検の項目に加えて、筋かい、壁つなぎ、控えの取付状態と取り外しの有無を確認します。",9
1,1-3,066,1-3-066.mp3,"壁つなぎは、決められた間隔で入っているか。組立図と照らして数えます。",7
1,1-3,067,1-3-067.mp3,"変更の作業をした箇所は、特に念入りに見ます。",4
1,1-3,068,1-3-068.mp3,"手を加えた場所こそ、元に戻し忘れが起きる場所だからです。",6
1,1-3,069,1-3-069.mp3,"そして、部材の取り付け忘れがないか。組立図と実物を突き合わせます。",7
1,1-3,070,1-3-070.mp3,"組み上がった足場は、遠目には完成して見えます。",5
1,1-3,071,1-3-071.mp3,"しかし一本足りない、一箇所緩んでいる、というのは、近づかなければ分かりません。",8
1,1-3,072,1-3-072.mp3,"全体を見て、それから一箇所ずつ近づいて見る。この二段構えで点検してください。",8
1,1-3,073,1-3-073.mp3,"異常を見つけたら、直ちに補修します。直せないうちは、その足場を使わせてはいけません。",8
1,1-3,074,1-3-074.mp3,"補修について説明します。",2
1,1-3,075,1-3-075.mp3,"異常を見つけたときの流れは、決まっています。",4
1,1-3,076,1-3-076.mp3,"まず、その箇所を使わせないこと。人が近づけないように、立入禁止の表示をします。",8
1,1-3,077,1-3-077.mp3,"危険な箇所に赤い札を掛ける、テープを張る。現場で分かる形にしてください。",7
1,1-3,078,1-3-078.mp3,"次に、作業主任者または作業指揮者に報告します。自分の判断で直し始めないこと。",8
1,1-3,079,1-3-079.mp3,"足場の変更にあたる補修は、それ自体が特別教育の対象になる作業だからです。",7
1,1-3,080,1-3-080.mp3,"そして、直します。緩んだくさびは打ち直す。外れた手すりは付け直す。",7
1,1-3,081,1-3-081.mp3,"損傷した部材は、取り替えます。曲がった部材を叩いて伸ばして使う、ということはしません。",9
1,1-3,082,1-3-082.mp3,"直したら、直したことを記録に残します。誰が、いつ、何を直したのか。",7
1,1-3,083,1-3-083.mp3,"直せないときは、直せるまで使わせない。これが最後の判断です。",6
1,1-3,084,1-3-084.mp3,"「今日だけだから」「上の人がいないから」で使わせた足場で、人が落ちます。",7
1,1-3,085,1-3-085.mp3,"止める判断をした人が責められる現場にしてはいけません。止めたことを評価する現場にしてください。",9
1,1-3,086,1-3-086.mp3,"点検の目のつけ方について、現場のコツをいくつか挙げます。",6
1,1-3,087,1-3-087.mp3,"一つ目、遠くから全体を見ることです。",4
1,1-3,088,1-3-088.mp3,"近づいて一箇所ずつ見る前に、道路の反対側まで下がって足場全体を眺めます。",7
